,WORD,TITLE,CONTENT,LINK,DATE
360,SAUDI SOLAR FARM,Herbert Smith Freehills advises on Queensland clean energy project financing,International law firm Herbert Smith Freehills (HSF) has advised Mytilineos sub-segment M Renewables on its project financing of 150MWp Munna Creek Solar...,https://iclg.com/news/20042-herbert-smith-freehills-advises-on-queensland-clean-energy-project-financing,Jan 24 2024
361,SAUDI SOLAR FARM,UK solar project concludes consultation,The proposed 840MW Botley West Solar Farm in the UK concluded its second phase of consultation on 8 February 2024 collecting feedback on its updated...,https://renews.biz/91140/uk-solar-project-concludes-consultation/,Feb 9 2024
362,SAUDI SOLAR FARM,Kom Ombo Solar Project Wins 'Energy Transition Deal of the Year',Aswan's Kom Ombo solar power project has won the IJ Global 'Energy Transition Deal of the Year' award in recognition of its transformative effect on the...,https://cairoscene.com/Buzz/Kom-Ombo-Solar-Project-Wins-Energy-Transition-Deal-of-the-Year,3 weeks ago
363,SAUDI SOLAR FARM,UNDP Iraq Invites Bids For Water Management And Solar Power Project,The UNDP in Iraq invites bids for a groundbreaking project to pave the Al Aksha channel using innovative materials and implement a cutting-edge solar power...,https://solarquarter.com/2024/02/14/undp-iraq-invites-bids-for-water-management-and-solar-power-project/,1 month ago
364,SAUDI SOLAR FARM,Acwa consortium picks Nextracker’s solar trackers for Al Kahfah project,Nextracker a leading provider of intelligent solar tracker solutions has been selected by a consortium of Acwa Power a leading Saudi utility project...,https://www.zawya.com/en/business/energy/acwa-consortium-picks-nextrackers-solar-trackers-for-al-kahfah-project-m5d5auz0,1 month ago
365,SAUDI SOLAR FARM,ACWA Power gets access to $2.5bln project financing for 3 solar power projects,ACWA Power the Saudi-listed developer and operator of power and water plants secured $2.3 billion in project financing for the 2 gigawatts (GW) Ar Raas 2...,https://www.zawya.com/en/projects/utilities/acwa-power-gets-access-to-25bln-project-financing-for-3-solar-power-projects-ajif1e62,1 month ago
366,SAUDI SOLAR FARM,Tech for cleaning solar panels will save millions,Swish a startup in the University of Waterloo's startup program Velocity has developed tech that quickly cleans solar panels at the flick of a switch.,https://www.therecord.com/news/waterloo-region/tech-cleans-solar-panels-with-the-push-of-a-button/article_1df9c7cd-178b-5328-9c51-8996b0b6ed1f.html,Jan 23 2024
367,SAUDI SOLAR FARM,Neom to award Gayal wind farm in Q2,The 1200MW wind far is located northwest of the former town of Gayal in Tabuk.,https://www.meed.com/neom-to-award-gayal-wind-farm-in-q2,Feb 12 2024
368,SAUDI SOLAR FARM,Sunpure Highlights Advancements of ARCS Technology at Saudi Arabia Green Energy Week,Dr. David Zhang CTO of Sunpure highlighted the transformative impact of Automated Robotic Cleaning Systems (ARCS) in solar PV development at Saudi Arabia...,https://solarquarter.com/2024/03/11/sunpure-highlights-advancements-of-arcs-technology-at-saudi-arabia-green-energy-week/,1 month ago
369,SAUDI SOLAR FARM,SgurrEnergy Achieves Milestone of Over 100 GW in Renewable Energy Projects Spearheading India's Green ...,Renowned renewable energy consultancy firm SgurrEnergy celebrates a significant milestone surpassing 100 GW of experience in renewable energy projects...,https://solarquarter.com/2024/02/20/sgurrenergy-achieves-milestone-of-over-100-gw-in-renewable-energy-projects-spearheading-indias-green-transition-and-global-expansion/,1 month ago
370,SAUDI SOLAR FARM,Red Sea Global builds huge off-grid EV charging network in Saudi,RSG has installed an off-grid charging network in Saudi Arabia to power electric cars driving through the emerging tourist destination.,https://globetrender.com/2024/01/26/red-sea-global-builds-off-grid-ev-charging-network-saudi/,Jan 26 2024
371,SAUDI SOLAR FARM,Shebara Red Sea luxury hotel brand,Shebara Red Sea luxury hotel brand Saudi Arabia resort buildings by Killa Design at ambitious KSA tourism destination on Sheybarah Island.,https://www.e-architect.com/saudiarabia/shebara-red-sea-luxury-hotel,Jan 24 2024
372,SAUDI SOLAR FARM,Harnessing the potential of solar to penetrate emerging markets,With major plans for Saudi Arabia and its recent venture into the South African solar market nothing appears likely to stop the determined expansionary...,https://www.utilities-me.com/people/harnessing-the-potential-of-solar-to-penetrate-emerging-markets,1 month ago
373,SAUDI SOLAR FARM,Week In ASEAN: Changi Airport Group And Keppel Unveil Singapore's Largest Single-Site Solar Project; MGen ...,Changi Airport Group And Keppel Unveil Singapore's Largest Single-Site Solar Project; MGen Renewable Energy Boosts Stake In SP New Energy Corp....,https://solarquarter.com/2024/02/17/week-in-asean-changi-airport-group-and-keppel-unveil-singapores-largest-single-site-solar-project-mgen-renewable-energy-boosts-stake-in-sp-new-energy-corp-securing-55-96-control-and-more/,1 month ago
374,SAUDI SOLAR FARM,To counter Iran's influence Gulf states test waters with investments in Iraq | Timour Azhari and Andrew Mills | AW,Gulf Arab states which have had a complicated relationship with Iraq have pledged a string of investments as they seek to grow soft power in a country...,https://thearabweekly.com/counter-irans-influence-gulf-states-test-waters-investments-iraq,4 days ago
375,SAUDI SOLAR FARM,SECI Unveils India's Largest Solar-Battery Project with 40MW/120MWh Capacity in Chhattisgarh,In a significant advancement for renewable energy in India the Solar Energy Corporation of India Limited (SECI) operating under the Ministry of New and...,https://solarquarter.com/2024/02/26/seci-unveils-indias-largest-solar-battery-project-with-40mw-120mwh-capacity-in-chhattisgarh/,1 month ago
376,SAUDI SOLAR FARM,Neom extends 1.2 GW Gayal wind farm bid submission deadline,The project covers the design supply and installation of wind turbine generators substations control systems and infrastructure over a 31-month period...,https://www.utilities-me.com/news/neom-extends-1-2-gw-gayal-wind-farm-bid-submission-deadline,1 month ago
377,SAUDI SOLAR FARM,Empowering clean energy: Pangasinan solar project secures BOI green lane certificate,The Board of Investments (BOI) through its One-Stop Action Center for Strategic Investments (OSACSI) has granted a green lane certificate for a solar...,https://bilyonaryo.com/2024/02/13/empowering-clean-energy-pangasinan-solar-project-secures-boi-green-lane-certificate/power/,1 month ago
378,SAUDI SOLAR FARM,ACWA Signs 25 Years PPA To Develop Wind BESS Project In Uzbekistan,Saudi-based ACWA POWER signed a (PPA) with the National Electric Grid of Uzbekistan for Nukus 200 MW wind power.,https://www.saurenergy.com/solar-energy-news/acwa-signs-25-years-ppa-to-develop-wind-bess-project-in-uzbekistan,1 week ago
379,SAUDI SOLAR FARM,Abu Dhabi's Masdar completes 49 percent stake acquisition in U.K. offshore wind project,Masdar Abu Dhabi's clean energy company has successfully acquired a 49 percent stake in the Dogger Bank South (DBS) project.,https://economymiddleeast.com/news/abu-dhabi-masdar-stake-acquisition-uk-wind-project/,1 month ago
380,SAUDI SOLAR FARM,Energy transition spurred Saudi halt to oil expansion: official,Saudi Arabia's surprise decision to halt a planned expansion of its oil production capacity reflects ambitions to expand into other forms of energy...,https://bilyonaryo.com/2024/02/13/energy-transition-spurred-saudi-halt-to-oil-expansion-official/power/,1 month ago
381,SAUDI SOLAR FARM,Saudi Arabia advances its solar ambitions by prequalifying 23 major companies for 3.7GW projects,This round covers four solar photovoltaic (PV) Independent Power Plant (IPP) projects totalling 3700 megawatts (MW) . Saudi Arabia advances its solar...,https://www.utilities-me.com/utilities/saudi-arabia-advances-its-solar-ambitions-by-prequalifying-23-major-companies-for-3-7gw-projects,Feb 12 2024
382,SAUDI SOLAR FARM,Riyadh Cables named as supplier for MBR Solar Park,The Saudi firm will provide and install 260km of cabling for the world's biggest single-site solar facility by Q1 2025. Saudi-based Riyadh Cables Group has...,https://meconstructionnews.com/59075/riyadh-cables-named-as-supplier-for-mbr-solar-park,Feb 1 2024
383,SAUDI SOLAR FARM,ACWA Power fulfills terms to withdraw funding for SAR8.6B PV solar plants,ACWA Power Co.announced the fulfillment of the conditions precedent to the drawdown of thecredit facilities to fund Ar Raas 2 Saad 2 and Al Kahfah so.,https://www.argaam.com/en/article/articledetail/id/1705543,1 month ago
384,SAUDI SOLAR FARM,ACWA Power intends to attract an EBRD loan for a project in Uzbekistan,Tashkent Uzbekistan (UzDaily.com) -- The Saudi Arabian company ACWA Power intends to attract loan funds from the European Bank for Reconstruction and...,https://www.uzdaily.uz/en/post/87436,1 month ago
385,SAUDI SOLAR FARM,Dubai reaches financial close for $1.5bn solar project,Masdar will develop the 1800MW sixth phase of Mohammed bin Rashid Solar Park.,https://www.meed.com/dubai-reaches-financial-close-for-15bn-solar-project,1 month ago
386,SAUDI SOLAR FARM,SIFC Installs 150MW Solar Power Plant In Sukkur,The solar plant will help ensure uninterrupted power supply to the local residents. SUKKUR: (UrduPoint/UrduPoint / Pakistan Point News-Feb 13th...,https://www.urdupoint.com/en/business/sifc-installs-150mw-solar-power-plant-in-1794867.html,1 month ago
387,SAUDI SOLAR FARM,EDF Awarded 1.5GW Al Ajban Solar Contract,Al Ajban Solar Contract for the development of Abu Dhabi third utility-scale solar photovoltaic independent power project has been recently awarded by...,https://constructionreviewonline.com/biggest-projects/edf-awarded-1-5gw-al-ajban-solar-contract/,1 month ago
388,SAUDI BESS,“The Real White House Crime Family”: Dem Rep. Tells the GOP to Stop Wasting Time With Hunter Biden and ...,Why did Saudi Arabia give Jared Kushner $2 billion—billion with a b—just months after he left the Trump White House?”,https://www.vanityfair.com/news/robert-garcia-hunter-biden-jared-kushner-saudi-arabia,1 month ago
389,SAUDI BESS,ACWA Power signs PPA for 200-MW wind BESS scheme in Uzbekistan,Saudi Arabia's ACWA Power Co (TADAWUL:2082) has signed a power purchase agreement (PPA) that supports the establishment of the 200-MW Nukus2 wind farm with.,https://renewablesnow.com/news/acwa-power-signs-ppa-for-200-mw-wind-bess-scheme-in-uzbekistan-853439/,1 week ago
390,SAUDI BESS,How One Struggling Chip Company Benefited From Middle Eastern Investors' AI Ambitions,As the U.S. restricts chip sales to the region over China concerns California-based Blaize is planning to go public via a SPAC backed by Middle Eastern...,https://www.forbes.com/sites/davidjeans/2024/01/16/how-one-struggling-chip-company-benefited-from-middle-eastern-investors-ai-ambitions/,Jan 16 2024
391,SAUDI BESS,South Africa's DMRE launches third round of grid-supporting BESS procurement,South Africa government body DMRE has opened the third bid window for its Battery Energy Storage IPP Procurement Programme (BESIPPPP).,https://www.energy-storage.news/south-africa-dmre-launches-third-round-bess-procurement-besipppp/,5 days ago
392,SAUDI BESS,MENA: Clean energy transition in top gear,Middle East and North African countries are diversifying their economies towards clean energy. Strategic plans are in place to boost renewable energy...,https://etn.news/buzz/mena-energy-storage-emobility-hydrogen-analysis-2023,Jan 16 2024
393,SAUDI BESS,FRV launches Europe's largest battery storage system,Fotowatio Renewable Ventures (FRV) part of Abdul Latif Jameel Energy and UK-based Harmony Energy have energized and launched Clay Tye Europe's joint...,https://www.tradearabia.com/news/OGN_420318.html,2 weeks ago
394,SAUDI BESS,DP World and Masdar Team Up to Power Port Operations with Renewables,DP World has signed a partnership agreement with Abu Dhabi Future Energy Company (Masdar) to explore and implement renewable…,https://www.oedigital.com/news/511789-dp-world-and-masdar-team-up-to-power-port-operations-with-renewables,1 month ago
395,SAUDI BESS,ACWA Signs 25 Years PPA To Develop Wind BESS Project In Uzbekistan,Saudi-based ACWA POWER signed a (PPA) with the National Electric Grid of Uzbekistan for Nukus 200 MW wind power.,https://www.saurenergy.com/solar-energy-news/acwa-signs-25-years-ppa-to-develop-wind-bess-project-in-uzbekistan,1 week ago
396,SAUDI BESS,Partnership Between DP World and Masdar to Drive Renewable Energy Integration in Global Port Operations ...,DP World a leading global port operator has entered into a strategic partnership with Masdar a renowned clean energy leader to advance renewable energy...,https://solarquarter.com/2024/02/27/partnership-between-dp-world-and-masdar-to-drive-renewable-energy-integration-in-global-port-operations-accelerating-decarbonization-efforts-and-sustainability-initiatives/,1 month ago
397,SAUDI BESS,Jared Kushner Remains Full of Praise for Mohammed bin Salman His Problematic Fave,Many words could be used to describe Saudi crown prince Mohammed bin Salman. Dangerous. Authoritarian. The man who US intelligence concluded approved the...,https://www.vanityfair.com/news/jared-kushner-mohammed-bin-salman-visionary-leader,1 month ago
398,SAUDI BESS,Aboitiz-Scatec's battery energy storage system goes live in Isabela,SN Aboitiz Power (SNAP) a joint endeavor between Scatec of Norway and Aboitiz Power Corp. has kicked off operations of its 24-megawatt Magat battery...,https://bilyonaryo.com/2024/02/02/aboitiz-scatecs-battery-energy-storage-system-goes-live-in-isabela/power/,Feb 2 2024
399,SAUDI BESS,Uzbekistan Toyota Tsusho Corporation moot wind energy project dev't,TASHKENT Uzbekistan April 6. Uzbekistan and Toyota Tsusho Corporation discussed the development of a wind energy project in the country Trend reports.,https://en.trend.az/casia/uzbekistan/3882684.html,2 days ago
400,SAUDI BESS,DP World Masdar partner to drive renewable power for port operations,ABU DHABI 26th February 2024 (WAM) -- DP World has signed a partnership agreement with the Abu Dhabi Future Energy Company (Masdar) a global leader in...,https://wam.ae/en/article/b1uxgos-world-masdar-partner-drive-renewable-power-for,1 month ago
401,SAUDI BESS,George Santos Calls Ex-Colleagues “Fucking Idiots” in Group Chat He Set Up Specially to Curse Them Out,An upgrade from the time he accused them of being drunk whores.,https://www.vanityfair.com/news/george-santos-calls-ex-colleagues-fucking-idiots-in-group-chat-he-set-up-specially-to-curse-them-out,1 month ago
402,SAUDI BESS,United for clean energy: Ayala's ACEN and Marubeni team up for AU$250 million battery project in New South Wales,Ayala-backed ACEN Australia and Marubeni Asian Power Singapore are co-investing AU$250 million in a 200 megawatt/400 megawatt-hour battery storage system...,https://bilyonaryo.com/2024/03/05/united-for-clean-energy-ayalas-acen-and-marubeni-team-up-for-au250-million-battery-project-in-new-south-wales/power/,1 month ago
